index,artist,company,length,part,song,video,views,year,album_art_url,album_title,album_year,artist_image_url,genre1,genre2
11,Sweet Apple,Thrasher Magazine,91 minutes,Toy Machine In Colorado #2,Good Night,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/D9A3/7913/EA22/EB14_medium_front.jpg?cid=339224396,Viva,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/5619/F60E/09F5/4DFD_medium_front.jpg?cid=339224396,Pop,Korean Pop
12,The Budrows,Thrasher Magazine,91 minutes,Toy Machine In Salt Lake City #1,Livin' Sin,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/856B/7423/9E95/377B_medium_front.jpg?cid=339224396,The Budrows,2011,,Alternative & Punk,Alternative
13,Mangoo,Thrasher Magazine,91 minutes,Toy Machine In Salt Lake City #2,Home,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/708B/B280/499E/C006_medium_front.jpg?cid=339224396,Neverland,2012,,Rock,70's Rock
14,The Budrows,Thrasher Magazine,91 minutes,Toy Machine In Los Angeles,Hold On Me,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/856B/7423/9E95/377B_medium_front.jpg?cid=339224396,100% Foot Stompin' Cigar Box Rock N' Roll,2011,,Traditional,Electric Blues
15,Bad Strip,Thrasher Magazine,91 minutes,Toy Machine In San Francisco,Come On Baby,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/4FFF/6100/1E0F/0E40_medium_front.jpg?cid=339224396,Around The World,2003,,Electronica,Dance & Club
16,Volumen,Thrasher Magazine,91 minutes,Alien Workshop In El Paso,Fleetwood,Thrasher - King Of The Road 2012,32489,2013,,Skipper of Reverses,2009,,Rock,Mainstream Rock
17,Bad Strip,Thrasher Magazine,91 minutes,Alien Workshop In Salt Lake City,Money,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/5176/5630/6330/08C3_medium_front.jpg?cid=339224396,Abattoir Blues/The Lyre Of Orpheus [Disc 2],2004,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/EEEF/3C3C/3BE1/F4A4_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
18,Blackstrap,Thrasher Magazine,91 minutes,Alien Workshop In Albuquerqe,City Beat,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/D202/00CE/F86F/3BB4_medium_front.jpg?cid=1676511240,Steal My Horses and Run,2008,,Rock,Mainstream Rock
19,The Weight,Thrasher Magazine,91 minutes,Alien Workshop In Sacramento #1,Had It Made,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/43EE/6669/20D3/CB6A_medium_front.jpg?cid=339224396,Are Men,2008,,Rock,Mainstream Rock
20,The Weight,Thrasher Magazine,91 minutes,Alien Workshop In Sacramento #2,Man Alone,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/43EE/6669/20D3/CB6A_medium_front.jpg?cid=1676511240,Are Men,2008,,Rock,Mainstream Rock
21,Blackstrap,Thrasher Magazine,91 minutes,Alien Workshop In San Franciso,"The Bitter, The Sweet",Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/D202/00CE/F86F/3BB4_medium_front.jpg?cid=1676511240,Steal My Horses and Run,2008,,Rock,Mainstream Rock
22,Green Leaf,Thrasher Magazine,91 minutes,Midway Meetup,Case Of Fidelity,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7B2A/C054/F07C/C448_medium_front.jpg?cid=339224396,Dookie,1994,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/470E/99AD/3DDA/40C5_medium_front.jpg?cid=339224396,Alternative & Punk,Punk
23,Sun Gods In Exile,Thrasher Magazine,91 minutes,Highest Longest Most #1,City Beat,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6E15/1EE5/B522/4ABA_medium_front.jpg?cid=339224396,Black Light White Lines,2014,,Rock,Mainstream Rock
24,The Budrows,Thrasher Magazine,91 minutes,Highest Longest Most #2,No Luck At All,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/856B/7423/9E95/377B_medium_front.jpg?cid=339224396,100% Foot Stompin' Cigar Box Rock N' Roll,2011,,Traditional,Electric Blues
25,The Weight,Thrasher Magazine,91 minutes,Highest Longest Most #3,Talkin,Thrasher - King Of The Road 2012,32489,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/43EE/6669/20D3/CB6A_medium_front.jpg?cid=1676511240,Are Men,2008,,Rock,Mainstream Rock
0,The Pretty Things,,28 minutes,Kevin Lowry,Defecting Grey,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6763/34FA/EEDB/7391_medium_front.jpg?cid=339224396,S.F. Sorrow,1968,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/CBF7/7052/56CC/BE62_medium_front.jpg?cid=339224396,Rock,60's Rock
1,Sic Alps,,28 minutes,Montage 1,Everywhere There,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0471/D4B9/96E9/33B6_medium_front.jpg?cid=1676511240,U.S. Ez,2008,,Alternative & Punk,Garage Rock Revival
2,The Velvet Underground,,28 minutes,Drew Merriman & Sean Macalister,Sister Ray,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/EC75/9609/1978/B9B4_medium_front.jpg?cid=339224396,White Light / White Heat,1968,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/4007/F646/88EF/12E0_medium_front.jpg?cid=339224396,Alternative & Punk,New Wave Rock
3,Do Make Say Think,,28 minutes,Montage 2,Goodbye Enemy Airship,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1439/BDDB/E7F8/909C_medium_front.jpg?cid=339224396,Goodbye Enemy Airship The Landlord Is Dead,2000,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/70EF/5B60/83B5/7B3F_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
4,Karl Hector & The Malcouns,,28 minutes,Antoine Asselin #1,Koloko Pt. 1,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/985B/3234/D1EC/01A4_medium_front.jpg?cid=339224396,Sahara Swing,2008,,Urban,Western Hip-Hop/Rap
5,Karl Hector & The Malcouns,,28 minutes,Antoine Asselin #2,Debere,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/985B/3234/D1EC/01A4_medium_front.jpg?cid=339224396,Sahara Swing,2008,,Urban,Western Hip-Hop/Rap
6,Karl Hector & The Malcouns,,28 minutes,Antoine Asselin #3,Nyx,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/985B/3234/D1EC/01A4_medium_front.jpg?cid=339224396,Sahara Swing,2008,,Urban,Western Hip-Hop/Rap
7,Jefferson Airplane,,28 minutes,Ben Stewart,Volenteers,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C114/EA7A/00D4/71D6_medium_front.jpg?cid=339224396,Surrealistic Pillow,1967,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/E286/3462/BFE4/7DE5_medium_front.jpg?cid=339224396,Rock,60's Rock
8,Devendra Banhart,,28 minutes,Lee Yankou,Hey Mama Wolf,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/539B/9289/7AF6/CF32_medium_front.jpg?cid=1676511240,Cripple Crow,2005,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/21FB/E785/990E/B71F_medium_front.jpg?cid=1676511240,Alternative & Punk,Alternative Folk
9,Boards Of Canada,,28 minutes,Credits #1,Everything You Do Is A Balloon,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/8CAC/6350/4E5E/27D5_medium_front.jpg?cid=339224396,Hi Scores [EP],1996,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B68F/D062/E81B/0F74_medium_front.jpg?cid=339224396,Electronica,Techno
10,Mark Webber,,28 minutes,Credits #2,Wapta,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C408/7F23/2E65/575A_small_front.jpg?cid=1676511240,"Timeless Favourites - [Disc 1], Favourites Forever",1995,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/A8BE/AFC7/ADFC/7B84_medium_front.jpg?cid=1676511240,Soundtrack,Stage Musicals
11,Robert Pollard,,28 minutes,Trailer,Meet My Team,Sus Monts,19291,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/FF57/2B92/F684/6925_medium_front.jpg?cid=339224396,Not In My Airforce,1996,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B69F/BEE9/5FAF/CBDA_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
0,Atomic Rooster,Slam City Skates,59 minutes,Intro,Broken Wings,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A59C/1963/2A0E/C8CD_medium_front.jpg?cid=1676511240,Heavy Soul,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/3B5A/35CD/CB54/6F9D_medium_front.jpg?cid=1676511240,Rock,70's Rock
1,The Blossom Toes,Slam City Skates,59 minutes,Nick Jensen,Wait A Minute,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/9C9C/3E3E/8B6E/BB5E_medium_front.jpg?cid=1676511240,If Only for a Moment,2010,,Rock,60's Rock
2,Eric Burdon & The Animals,Slam City Skates,59 minutes,Joey Pressey,Winds Of Change,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6D92/49CA/EDF7/685E_medium_front.jpg?cid=339224396,Good Times,1964,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/9DD9/2364/B2F2/BEF1_medium_front.jpg?cid=339224396,Rock,60's Rock
3,David Bowie,Slam City Skates,59 minutes,Daniel “Snowy” Kinloch,In The Heat Of The Morning,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6CB6/3415/097F/E17F_medium_front.jpg?cid=339224396,Bowie At The Beeb [Live] [Disc 1],2000,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/FA6F/78F8/D3C2/6784_medium_front.jpg?cid=339224396,Rock,Hard Rock
4,London Funk Allstars,Slam City Skates,59 minutes,Our Mates,(London) Represent,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/14A4/ACD2/9887/44F3_medium_front.jpg?cid=339224396,London Funk Volume 1,1995,,Urban,Western Hip-Hop/Rap
5,Steve Harley,Slam City Skates,59 minutes,Our Mates #2,Make Me Smile,Slam City Skates - City Of Rats,16304,2012,,Gold,,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/9B16/7C36/34F3/0026_medium_front.jpg?cid=1676511240,Pop,Western Pop
6,DJ Vadim,Slam City Skates,59 minutes,Long Live Southbank,Call Me,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/AD7F/EFAA/27CF/41B8_medium_front.jpg?cid=339224396,U.S.S.R. Repertoire (The Theory Of Verticality),1996,,Electronica,"Downtempo, Lounge & Ambient"
7,Groove Armada,Slam City Skates,59 minutes,Karim Bakhtaoui,At The River,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/5BC4/0DDA/161C/F635_medium_front.jpg?cid=339224396,Vertigo,1999,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/BC90/A944/5FEC/DDD7_medium_front.jpg?cid=339224396,Electronica,Electronica Mainstream
8,Blak Twang,Slam City Skates,59 minutes,Jin Shimizu,Real Estate,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A575/4E3A/370F/8FCB_medium_front.jpg?cid=339224396,Dettwork SouthEast,2014,,Other,Reggae
9,Thom Yorke,Slam City Skates,59 minutes,Team Montage,Black Swan,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/11AA/9F5F/0594/E42A_medium_front.jpg?cid=339224396,The Eraser,2006,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/2915/4F21/BD17/D564_medium_front.jpg?cid=339224396,Alternative & Punk,Indie Rock
10,DJ Vadim,Slam City Skates,59 minutes,Vagrants,Headz Still Ain’t Ready,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/AD7F/EFAA/27CF/41B8_medium_front.jpg?cid=339224396,U.S.S.R. Repertoire (The Theory Of Verticality),1996,,Electronica,"Downtempo, Lounge & Ambient"
11,Audio Bullys,Slam City Skates,59 minutes,Neil Smith feat. Jerome Campbell,Way Too Long,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C63A/99E9/ECC6/4D2B_medium_front.jpg?cid=339224396,Ego War,2003,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/BBD6/6486/D1F6/2F84_medium_front.jpg?cid=339224396,Electronica,Electronica Mainstream
12,London Posse,Slam City Skates,59 minutes,The Slam Family,1993 Freestyle,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1367/50E1/1839/29CE_medium_front.jpg?cid=339224396,I Need Drugs,2000,,Urban,Western Hip-Hop/Rap
13,Rodney P,Slam City Skates,59 minutes,Darius Trabalza,Smuggling,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/9F9B/581F/2F2D/EA77_medium_front.jpg?cid=339224396,Run Come Save Me,2001,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/B3D0/8191/63F7/A4D2_medium_front.jpg?cid=339224396,Urban,Western Hip-Hop/Rap
14,London Posse,Slam City Skates,59 minutes,Casper Intro,"Funky Rhyme, Funky Style",Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/15BE/C118/D442/2993_medium_front.jpg?cid=339224396,Gangster Chronicles,2003,,Urban,Western Hip-Hop/Rap
15,Velvett Fogg,Slam City Skates,59 minutes,Casper Brooker,Yellow Cave Woman,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/5FE4/31BD/7055/FA76_medium_front.jpg?cid=339224396,Velvett Fogg,1968,,Rock,60's Rock
16,Blak Twang,Slam City Skates,59 minutes,Lucien Clarke And Steph Morgan,Fearless,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A575/4E3A/370F/8FCB_medium_front.jpg?cid=1676511240,Dettwork SouthEast,2014,,Other,Reggae
17,Pink Floyd,Slam City Skates,59 minutes,Rory Milanes,Remember A Day,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3FB8/F000/4555/3AA2_medium_front.jpg?cid=339224396,A Saucerful Of Secrets,1968,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/C632/04C8/F806/C606_medium_front.jpg?cid=339224396,Rock,70's Rock
18,Earth,Slam City Skates,59 minutes,Rory Milanes #2/Credits,Descent To The Zenith,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/2382/3873/B1A3/173D_medium_front.jpg?cid=339224396,"Angels of Darkness, Demons of Light",2011,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/3315/40E2/5B5C/A73B_medium_front.jpg?cid=339224396,Rock,Metal
19,Dub Pistols,Slam City Skates,59 minutes,Outro,Gangsters feat. Terry Hall,Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/CD1A/58E0/9985/C96B_medium_front.jpg?cid=339224396,Speakers and Tweeters,2007,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/1608/646D/5706/C365_medium_front.jpg?cid=339224396,Electronica,Electronica Mainstream
20,The Aquarium Age,Slam City Skates,59 minutes,Credits #2,"10,000 Words In A Cardboard Box",Slam City Skates - City Of Rats,16304,2012,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/911C/0AD3/529D/0DFD_medium_front.jpg?cid=339224396,Tomorrow,2003,,Rock,Mainstream Rock
0,Jibbs,2brian2handle,30 minutes,Intro,Chain Hang Low (Crizzly & AFK Remix),2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/DA6A/FB7A/FF57/4519_medium_front.jpg?cid=339224396,Chain Hang Low (Crizzly & AFK Remix) [Single],2013,,Urban,Western Hip-Hop/Rap
1,Gramatik,2brian2handle,30 minutes,Mads Christensen,Who Got Juice,2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/9DDB/B923/3BA9/8539_medium_front.jpg?cid=339224396,No Shortcuts,2010,,Electronica,Dubstep
2,Exile,2brian2handle,30 minutes,Mathias Hernandez,Blamexile (Ft. Blame One),2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C08F/23E2/76B5/AC87_medium_front.jpg?cid=339224396,South On Fire,1998,,Urban,Western Hip-Hop/Rap
3,Meek Mill Ft. Rick Ross,2brian2handle,30 minutes,"Dan Ray, Dennis Gram & Martin Christensen",Ima Boss,2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/3220/272B/84EB/9D70_medium_front.jpg?cid=339224396,Dreamchasers,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/070B/6B9B/A898/F05E_medium_front.jpg?cid=339224396,Urban,Western Hip-Hop/Rap
4,C2C,2brian2handle,30 minutes,Friends,Delta,2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/8FA0/DE83/DD73/E2D5_medium_front.jpg?cid=339224396,Tetra,2012,,Electronica,Dubstep
5,Parov Stelar,2brian2handle,30 minutes,Kern Handler,Matilda,2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/C8DB/FB4F/7335/4577_medium_front.jpg?cid=339224396,Coco [Disc 2],2009,,Electronica,Electronica Fusion
6,Saigon Ft. Memphis Bleek,2brian2handle,30 minutes,Rene Villumsen,Ryders,2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/EECE/96E8/9F74/A8A9_medium_front.jpg?cid=339224396,"The Streetsweeper, Vol. 2: The Pain From The Game",2004,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/C57D/97E7/FD60/63CC_medium_front.jpg?cid=339224396,Urban,Western Hip-Hop/Rap
7,CLASSIXX,2brian2handle,30 minutes,Jonas Daater,I'll Get You (Gigamesh Remix),2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/045F/4EEE/A739/56F3_medium_front.jpg?cid=339224396,Kitsuné X The Cobrasnake: I'll Get You Remixes (Featuring Jeppe) [EP],2009,,Electronica,House
8,Charlie Winston,2brian2handle,30 minutes,Outro,Kick The Bucket,2B2H,9438,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/1CFA/3992/B354/E134_medium_front.jpg?cid=339224396,Hobo,2009,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/AFE5/1013/CFF2/EA7E_medium_front.jpg?cid=339224396,Alternative & Punk,Alternative
0,Tobacco,,47 minutes,Intro,Street Trash,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/4FFD/F042/D29C/4085_medium_front.jpg?cid=339224396,Fucked Up Friends,2008,,Alternative & Punk,Indie Rock
1,Queens Of The Stone Age,,47 minutes,Remco Stolze,"You think I ain't worth a doller, but I feel like a millionaire",Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/AD6E/6FED/6053/245B_medium_front.jpg?cid=339224396,Songs For The Deaf [Limited Edition],2002,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/BFBF/0FE0/7AA8/8D2E_medium_front.jpg?cid=339224396,Rock,Hard Rock
2,Lord Finesse,,47 minutes,Dennie Wagner,Isn't he something,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/7C3F/4A05/587C/2A12_medium_front.jpg?cid=339224396,Return Of The Funky Man,1991,,Urban,Western Hip-Hop/Rap
3,DIIV,,47 minutes,Jan Maarten Sneep,Air Conditioning,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E9E4/7DF3/2E42/BB1D_medium_front.jpg?cid=339224396,Oshin,2012,,Alternative & Punk,Indie Rock
4,Onra,,47 minutes,Dirk Middelkoop & Robert Joosten,Stay with me,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BAAF/32A6/5752/CE85_medium_front.jpg?cid=339224396,Chinoiseries Pt. 2,2011,,Electronica,Techno
5,The Groupies,,47 minutes,Friends #1,Primitive,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/65FB/A92A/63CD/0296_medium_front.jpg?cid=339224396,Diva,1992,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/D685/670B/4049/C454_medium_front.jpg?cid=339224396,Pop,Western Pop
6,Big L,,47 minutes,Alexander Belhaj & Robin Pedro,All black,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A822/7788/03B9/0C3D_medium_front.jpg?cid=1676511240,Lifestylez Ov Da Poor & Dangerous,1995,,Urban,Western Hip-Hop/Rap
7,Viola Wills,,47 minutes,"Ricardo Paterno, Marcel Klaver & Marc
Bolhuis",Sweetback,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/0908/5F7C/D52A/A68A_medium_front.jpg?cid=339224396,The Mix Summer 2006 [Disc 3],2006,,Electronica,House
8,Onra,,47 minutes,Faries Prins & Rachid Addou #1,Gotta go,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BAAF/32A6/5752/CE85_medium_front.jpg?cid=339224396,Chinoiseries Pt. 2,2011,,Electronica,Techno
9,Onra,,47 minutes,Faries Prins & Rachid Addou #2,Play the game,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BAAF/32A6/5752/CE85_medium_front.jpg?cid=339224396,Chinoiseries Pt. 2,2011,,Electronica,Techno
10,Thee Oh Sees,,47 minutes,Friends #2,The dream,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/A04F/2790/80E8/BFA5_medium_front.jpg?cid=1676511240,Carrion Crawler / The Dream,2011,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/094B/B364/8B89/0538_medium_front.jpg?cid=1676511240,Alternative & Punk,Punk
11,The Alkaholiks,,47 minutes,Friends #3,Make room,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E680/8611/7A82/4014_medium_front.jpg?cid=339224396,21 & Over,1993,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/A8FF/B15C/CB87/836F_medium_front.jpg?cid=339224396,Urban,Western Hip-Hop/Rap
12,"Craig Mack Ft. Biggie, LL Cool, Busta Rhymes & Rampage",,47 minutes,"Sami El Hassani, Robbin Oost, Nelson Mosikili
& Niek Zandstra",Flava in ya ear remix,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/576E/0471/950B/071B_small_front.jpg?cid=339224396,It Will Take A Nation Of Millions To Hold Us Back,,,Urban,Western Hip-Hop/Rap
13,Mystikal,,47 minutes,Nassim Guammaz,Hit me,Bombaklats,22156,2013,,The Best Of Mystikal,,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7082/8CF0/4E62/3D4D_medium_front.jpg?cid=339224396,,
14,Count Five,,47 minutes,Sebastiaan Vijverberg,Psychotic reaction,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/47DE/9D5E/691E/464C_medium_front.jpg?cid=1676511240,Psychotic Reaction,2002,,Rock,60's Rock
15,Panjabi MC,,47 minutes,Tim Zom,Mundian to bach ke,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/59D0/7767/E919/04DE_medium_front.jpg?cid=339224396,The Album,2003,,Electronica,Electronica Fusion
16,The Coasters,,47 minutes,Robbin de Wit,Down in Mexico,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/AD00/1325/E0BF/905D_medium_front.jpg?cid=339224396,The Very Best Of The Coasters,1994,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/7293/25D7/4E26/121C_medium_front.jpg?cid=339224396,Rock,50's Rock
17,Charles Bradley (ft. Menahan Street Band),,47 minutes,Outro #1,How long,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/8FD5/32A4/8C96/E6CC_small_front.jpg?cid=339224396,No Time For Dreaming (Re-issue),2011,,Urban,Classic R&B/Soul
18,The Fabulous Three,,47 minutes,Outro #2,Answer me softly,Bombaklats,22156,2013,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/EDED/FED6/5495/C9DB_medium_front.jpg?cid=339224396,The Best Of The Fabulous Three,,,Urban,Classic R&B/Soul
0,Amon Tobin,éS Footwear,58 minutes,Intro,Slowly,éS - Menikmati,133460,2000,http://akamai-b.cdn.cddbp.net/cds/2.0/cover/6D48/5667/BB7C/01CE_medium_front.jpg?cid=339224396,Supermodified,2000,http://akamai-b.cdn.cddbp.net/cds/2.0/image-artist/F147/F568/D6D7/CBAA_medium_front.jpg?cid=339224396,Electronica,"Downtempo, Lounge & Ambient"
